Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
I am so embarrassed at Trump.,disgusted,"Customer :Absolutely everything.He has no manners.
Agent :",disgusted,disgusted,afraid,"REASONING: Embarrassment involves unpleasant self-consciousness and a sense of exposure, producing negative valence, moderate-to-high arousal, and low dominance/vulnerability. This VAD profile is closest to the afraid prototype among the given benchmark emotions.
VAD_Estimate: [V: -0.55, A: +0.50, D: -0.40]
EMOTION: afraid",[-0.55  0.5  -0.4 ],0.5339475629684998,True,False
I ordered wings yesterday and they put seasoned salt on the fries. Terrible,disgusted,"Customer :Did you call to complain?
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is expressing irritation and critical frustration about a specific food mistake by the restaurant, not revulsion or fear. This is low-level anger with clear blame and active displeasure.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.2249444375840399,True,False
My roommate's friend comes over and just eats all of the food in our fridge without really asking. I don't get how people can have a total lack of self-awareness and can be so selfish to just barge in and eat other people's food. I cringe at thinking about being that rude to someone,disgusted,"Customer :Well, I might leave him a surprise in the fridge for the next time he comes over. Some Ex-Lax chocolate pudding or something.
Agent :",disgusted,disgusted,angry,"REASONING: The situation involves irritation and blame toward a specific person for selfish, inconsiderate behavior, with active frustration rather than helplessness or disgust. This maps to high displeasure, high arousal, and assertive control.
VAD_Estimate: [V: -0.60, A: +0.65, D: +0.25]
EMOTION: angry",[-0.6   0.65  0.25],0.331058907144937,True,False
I went shopping at a new store and bought all of my meat for the week.  When I got home I realized it was all expired.,disgusted,"Customer :I thought they were good deals, until I got home and smelled some of the meat.
Agent :",disgusted,disgusted,angry,"REASONING: The situation is negative because the meat is unusable, and the frustration is directed at the store's negligence. There is active irritation and a sense of being wronged, with assertive blame rather than helplessness or revulsion.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,True,False
So I saw a guy at the gas station yesterday and he was over 40..listening to nasty rap and of course he got out to use the free air pump then just THREW it on the ground.,disgusted,"Customer :Oh, that sound alful! Some people have zero respect for others belonging and even less for things we all need to share.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is criticizing a specific person’s rude and disrespectful behavior, showing irritation and frustration rather than helplessness or revulsion. This is active annoyance with a clear target, fitting anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.30]
EMOTION: angry",[-0.55  0.6   0.3 ],0.3179622619116929,True,False
I ordered some chicken from a nearby restaurant the other day and it almost killed me.,disgusted,"Customer :Oh no! I would have been so disgusted! And mad!
Agent :",disgusted,disgusted,afraid,"REASONING: The situation describes a severe, life-threatening health danger from food, which triggers high negative arousal and a sense of vulnerability/helplessness rather than assertive blame. The closest VAD match is high displeasure, high arousal, and low dominance.
VAD_Estimate: [V: -0.70, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.7   0.6  -0.45],0.6213694553162394,True,False
So I saw a guy at the gas station yesterday and he was over 40..listening to nasty rap and of course he got out to use the free air pump then just THREW it on the ground.,disgusted,"Customer :So I saw a guy at the gas station yesterday and he was over 40..listening to nasty rap and of course he got out to use the free air pump then just THREW it on the ground. They constantly have to replace it and it's the only free one in the area.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is expressing irritation and frustration toward a specific person’s rude, inconsiderate behavior, with clear blame directed at the man. This is active annoyance rather than fear, sadness, or physical revulsion, so anger fits best.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,True,False
Tried eggplant the other day,disgusted,"Customer :I ate some fried EGGPLANT!!!!  It was so gross!!
Agent :",disgusted,disgusted,surprised,"REASONING: The statement gives no explicit emotion word and no clear positive or negative outcome. Trying an unfamiliar food involves mild novelty and uncertainty, with neutral valence and slightly heightened arousal, aligning most closely with the surprised prototype.
VAD_Estimate: [V: 0.00, A: +0.50, D: -0.20]
EMOTION: surprised",[ 0.   0.5 -0.2],0.6918092222571192,True,False
I ordered a half pound of turley and the lady at the deli gave me roast beef. I didn't notice until we got home. It was terrible,disgusted,"Customer :I ordered a half pound of turkey at the deli. That is not what I got.
Agent :",disgusted,disgusted,angry,"REASONING: The mistake at the deli is a frustrating, avoidable error caused by a specific person, producing irritation and blame rather than sadness or fear. This is moderately high arousal displeasure with assertive frustration.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.27037011669191546,True,False
I ordered mcdonalds today from uber and it was terrible.,disgusted,"Customer :Yea, Mcdonald's can be so hit or miss sometimes.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is actively frustrated and irritated by the poor quality of the food they received, expressing blame toward the order/service rather than sadness or fear. This is a negative, moderately arousing, assertive reaction → anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.2249444375840399,True,False
My roommate's friend comes over and just eats all of the food in our fridge without really asking. I don't get how people can have a total lack of self-awareness and can be so selfish to just barge in and eat other people's food. I cringe at thinking about being that rude to someone,disgusted,"Customer :I would be mad as heck. Did you confront them about this behavior?
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is actively irritated and frustrated by a specific person’s selfish behavior, showing blame and annoyance rather than fear, sadness, or physical revulsion. This fits high displeasure, high arousal, and assertive control.
VAD_Estimate: [V: -0.60, A: +0.65, D: +0.25]
EMOTION: angry",[-0.6   0.65  0.25],0.331058907144937,True,False
I am sick of what Harvey Weinstein did.,disgusted,"Customer :He raped women, terrible.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker expresses frustration and blame toward a specific person (Harvey Weinstein), indicating irritation and confrontation rather than helplessness or revulsion. Valence is negative, arousal is moderately high, and dominance is assertive.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,True,False
One of my classmates asked me to copy my homework and submit as his own. Can't stand such a shameful behavior,disgusted,"Customer :One of my classmate shamelessly asked me to copy my homework and submit as his own. So disgusted at his behavior
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is irritated and blaming a specific person for an unethical action, showing high displeasure and active frustration rather than helplessness or revulsion.  
VAD_Estimate: [V: -0.60, A: +0.65, D: +0.25]  
EMOTION: angry",[-0.6   0.65  0.25],0.331058907144937,True,False
i hate being around negative people and situations,disgusted,"Customer :i hate being around negative people and situations
Agent :",disgusted,disgusted,angry,"REASONING: The word “hate” expresses strong negative displeasure and active irritation, not sadness or fear. Arousal is moderately high due to frustration, with a somewhat assertive stance against the disliked people/situations → closest to anger.
VAD_Estimate: [V: -0.65, A: +0.55, D: +0.25]
EMOTION: angry",[-0.65  0.55  0.25],0.2491987158875423,True,False
A kid I went to school with is in jail for harming a puppy!,disgusted,"Customer :That is terrible. 
Agent :",disgusted,disgusted,angry,"REASONING: Clear moral outrage at a specific person’s harmful actions; active blaming and irritation indicate high displeasure, high arousal, and assertive control → anger.
VAD_Estimate: [V: -0.65, A: +0.60, D: +0.20]
EMOTION: angry",[-0.65  0.6   0.2 ],0.27037011669191546,True,False
I went to a buffet today and ate wayyyyy too much,disgusted,"Customer :That sounds awesome, I'm so stuffed but I would still go for some seafood
Agent :",disgusted,disgusted,sad,"REASONING: No explicit emotion word; overeating at a buffet suggests unpleasant fullness, regret, low energy, and a sense of losing self-control, which aligns with low-arousal negative affect rather than anger or active disgust.
VAD_Estimate: [V: -0.45, A: -0.30, D: -0.35]
EMOTION: sad",[-0.45 -0.3  -0.35],0.8103085831953157,True,False
My best friend's husband cheated on her with his sister in law!,disgusted,"Customer :She does but I imagine it's going to be very hard for her.
Agent :",disgusted,disgusted,angry,"REASONING: The situation describes a clear betrayal by a specific person, triggering outrage, blame, and indignation rather than fear or helplessness. The negative valence is paired with high arousal and assertive control, fitting anger more than disgust or sadness.
VAD_Estimate: [V: -0.55, A: +0.65, D: +0.30]
EMOTION: angry",[-0.55  0.65  0.3 ],0.3586084215408222,True,False
"I put my garbage out on the side of the road and raccoons had gotten into it,",disgusted,"Customer :Something really gross happened to me last week
Agent :",disgusted,disgusted,angry,"REASONING: The situation is irritating and mildly angering because the person’s effort was ruined by raccoons, with no fear or sadness involved; it reflects active frustration rather than passivity or revulsion.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.2249444375840399,True,False
I can't believe they put onions on my burger today I hate onions.,disgusted,"Customer :Obviously I didn't ask for them
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is annoyed and frustrated because a specific party incorrectly added onions, a strongly disliked ingredient, to their burger. This is a negative, irritating event with moderate-high arousal and assertive blame rather than helplessness or revulsion.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,True,False
I went to a buffet today and ate wayyyyy too much,disgusted,"Customer :i only do that at the seafood buffet.
Agent :",disgusted,disgusted,sad,"REASONING: Overeating at a buffet leads to unpleasant physical fullness and regret, with low energy and a passive sense of loss of control rather than high-arousal anger, fear, or disgust.
VAD_Estimate: [V: -0.40, A: -0.35, D: -0.30]
EMOTION: sad",[-0.4  -0.35 -0.3 ],0.8355237878121723,True,False
