Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct,true_macro_3d,baseline_macro_3d,theory_macro_3d,baseline_vad_error,theory_vad_error
Going coaster riding this weekend :/,afraid,"Customer :Which amusement park?
Agent :",sad,sad,afraid,"REASONING: The emoticon "": /"" signals reluctance or dread, not excitement. Mentioning coaster riding without positive words reflects anxiety/avoidance, so high negative arousal with low control → afraid.
VAD_Estimate: [V: -0.60, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.6   0.55 -0.4 ],0.07071067811865471,False,True,Negative_High_Submissive,Negative_Moderate_Submissive,Negative_High_Submissive,0.8757853618324527,0.0
I'm going to be across the ocean from my girlfriend for school.,afraid,"Customer :No. We're both kind of sad actually.
Agent :",sad,sad,sad,"REASONING: The situation involves impending separation from a loved one, which is unpleasant and likely to produce sadness, longing, or low-energy dejection. There is no active threat or clear target for anger, and the tone is not excited or surprised.  
VAD_Estimate: [V: -0.55, A: -0.25, D: -0.35]  
EMOTION: sad",[-0.55 -0.25 -0.35],0.85848704125339,False,False,Negative_High_Submissive,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.8757853618324527,0.8757853618324527
"I finally got over my fear of heights! But before that, I had never been so scared in my life. I went sky-diving.",afraid,"Customer :I was so scared! I almost fainted twice, and I was so pale and rigid! Looking back it was kind of funny. But I am glad I overcame the fear.
Agent :",joyful,joyful,afraid,"REASONING: The explicit emotion word “scared” refers to the speaker’s feeling during the sky-diving experience, which is intense fear and vulnerability before overcoming it. This corresponds to high negative valence, high arousal, and low dominance.
VAD_Estimate: [V: -0.64, A: +0.60, D: -0.43]
EMOTION: afraid",[-0.64  0.6  -0.43],0.0,False,True,Negative_High_Submissive,Positive_High_Dominant,Negative_High_Submissive,1.607109205996904,0.0
I lost the money pouch for the deposit at my job the other day.,afraid,"Customer :Oh no! That is one of my biggest fears!  What did you do?
Agent :",sad,sad,afraid,"REASONING: Losing money entrusted at work is a negative, potentially threatening event with no clear person to blame; it would trigger anxiety, worry, and helplessness about consequences, indicating high arousal and low dominance.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.65  0.6  -0.45],0.022360679774997918,False,True,Negative_High_Submissive,Negative_Moderate_Submissive,Negative_High_Submissive,0.8757853618324527,0.0
I heard a loud sounds from downstairs.,afraid,"Customer :yesterday, whilst i was asleep, I heard a loud bang from my kitchen!
Agent :",surprised,surprised,surprised,"REASONING: Hearing a loud sound unexpectedly creates a startle response with high arousal and uncertain control; there is no explicit threat or clear positive context, so the dominant reaction is surprise rather than fear or joy.
VAD_Estimate: [V: 0.00, A: +0.65, D: -0.20]
EMOTION: surprised",[ 0.    0.65 -0.2 ],0.6819090848492928,False,False,Negative_High_Submissive,Neutral_High_Moderate,Neutral_High_Moderate,0.7102816342831906,0.7102816342831906
when my hit her head,afraid,"Customer :Oh no! Is he/she okay? 
Agent :",sad,sad,afraid,"REASONING: A sudden head injury is unpleasant, alarming, and uncontrollable, producing high arousal and a sense of helplessness rather than anger or joy.  
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]  
EMOTION: afraid",[-0.65  0.6  -0.45],0.022360679774997918,False,True,Negative_High_Submissive,Negative_Moderate_Submissive,Negative_High_Submissive,0.8757853618324527,0.0
When my house burned down in the 8th grade,afraid,"Customer :I can't imagine my house on fire. That's I got home insurance!
Agent :",sad,sad,afraid,"REASONING: A house fire is an immediate, life-threatening danger with little personal control, causing intense distress, high arousal, and vulnerability during the event.
VAD_Estimate: [V: -0.70, A: +0.65, D: -0.50]
EMOTION: afraid",[-0.7   0.65 -0.5 ],0.10488088481701516,False,True,Negative_High_Submissive,Negative_Moderate_Submissive,Negative_High_Submissive,0.8757853618324527,0.0
I am cooking dinner for my boyfriend tomorrow for the first time,afraid,"Customer :That's nice of you. Is it a special occasion?
Agent :",joyful,joyful,joyful,"REASONING: This is a positive, caring event with pleasant anticipation. There is moderate excitement about preparing something special, and the speaker retains control over the situation despite some first-time uncertainty.
VAD_Estimate: [V: +0.60, A: +0.35, D: +0.35]
EMOTION: joyful",[0.6  0.35 0.35],1.4861022845013057,False,False,Negative_High_Submissive,Positive_High_Dominant,Positive_High_Dominant,1.607109205996904,1.607109205996904
I do not like being around bats.,afraid,"Customer :I do not like being around bats.
Agent :",disgusted,disgusted,disgusted,"REASONING: The statement expresses aversion and a desire to avoid bats, not intense panic or vulnerability. Valence is negative, arousal is moderate, and there is a slight rejecting/avoidant control, matching disgust.
VAD_Estimate: [V: -0.60, A: +0.35, D: +0.11]
EMOTION: disgusted",[-0.6   0.35  0.11],0.5964059020499378,False,False,Negative_High_Submissive,Negative_High_Moderate,Negative_High_Moderate,0.5964059020499378,0.5964059020499378
I would like to try skydiving.,afraid,"Customer :I need to work on fear first and then I will try it.
Agent :",joyful,joyful,joyful,"REASONING: The speaker expresses a desire to try skydiving, indicating positive anticipation and excitement rather than fear or dread. This creates pleasant valence, elevated arousal, and a sense of agency.
VAD_Estimate: [V: +0.70, A: +0.55, D: +0.40]
EMOTION: joyful",[0.7  0.55 0.4 ],1.577022510936353,False,False,Negative_High_Submissive,Positive_High_Dominant,Positive_High_Dominant,1.607109205996904,1.607109205996904
My friend hasnt been feeling well lately.,afraid,"Customer :That's too bad. What seems to be wrong with him?
Agent :",sad,sad,afraid,"REASONING: The friend’s ongoing illness creates concern and uncertainty, with negative valence, moderate anxious arousal, and low control over the situation.
VAD_Estimate: [V: -0.40, A: +0.30, D: -0.40]
EMOTION: afraid",[-0.4  0.3 -0.4],0.3853569773599539,False,True,Negative_High_Submissive,Negative_Moderate_Submissive,Negative_High_Submissive,0.8757853618324527,0.0
I overdrafted my bank account.,afraid,"Customer :Are you sure? I guess I will need to make some phone calls.
Agent :",sad,sad,sad,"REASONING: Overdrafting is a negative financial event that likely leads to disappointment, regret, and a reduced sense of control; the tone is more resigned than actively angry, so low-to-moderate arousal fits best.
VAD_Estimate: [V: -0.60, A: -0.20, D: -0.35]
EMOTION: sad",[-0.6  -0.2  -0.35],0.8049844718999244,False,False,Negative_High_Submissive,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.8757853618324527,0.8757853618324527
When my house burned down in the 8th grade,afraid,"Customer :It really hurts to think about it happening, my house burning.
Agent :",sad,sad,afraid,"REASONING: A house fire is a sudden, uncontrollable, and life-threatening event, producing intense distress, high alertness, and a profound sense of vulnerability with no clear way to stop it.  
VAD_Estimate: [V: -0.75, A: +0.65, D: -0.50]  
EMOTION: afraid",[-0.75  0.65 -0.5 ],0.1396424004376894,False,True,Negative_High_Submissive,Negative_Moderate_Submissive,Negative_High_Submissive,0.8757853618324527,0.0
When my house burned down in the 8th grade,afraid,"Customer :I hope you didn't lose too much.
Agent :",sad,sad,afraid,"REASONING: A house fire is a life-threatening, uncontrollable event with no clear agent to blame, triggering high-arousal panic and vulnerability rather than anger or grief.
VAD_Estimate: [V: -0.70, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.7   0.6  -0.45],0.06324555320336754,False,True,Negative_High_Submissive,Negative_Moderate_Submissive,Negative_High_Submissive,0.8757853618324527,0.0
Roller coasters next weekend,afraid,"Customer :What's wrong?
Agent :",joyful,joyful,afraid,"REASONING: The context of riding roller coasters is inherently intense and intimidating, with no positive excitement words like ""excited"" or ""love,"" so the dominant feeling is anxious dread. This triggers negative valence, high arousal, and low control/vulnerability.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.65  0.6  -0.45],0.022360679774997918,False,True,Negative_High_Submissive,Positive_High_Dominant,Negative_High_Submissive,1.607109205996904,0.0
"There's this tree outside of my apartment, and the way it's illuminated it looks like the silouette of a person, which startles me sometimes.",afraid,"Customer :There's this tree outside of my apartment bedroom window, and sometimes when the wind blows just right, it taps against the window and startles me.
Agent :",surprised,surprised,surprised,"REASONING: The momentary misperception of a tree as a person is startling and unexpected, creating high arousal but not sustained fear or anger. Valence is mildly negative due to brief alarm, and control is low because the startle is involuntary.
VAD_Estimate: [V: -0.20, A: +0.65, D: -0.20]
EMOTION: surprised",[-0.2   0.65 -0.2 ],0.498998997994986,False,False,Negative_High_Submissive,Neutral_High_Moderate,Neutral_High_Moderate,0.7102816342831906,0.7102816342831906
when my mother in law fell on ice,afraid,"Customer :Shes older so thats was it was so scary. She did end up injuring her hip. 
Agent :",surprised,surprised,afraid,"REASONING: A sudden fall on ice is unexpected and potentially harmful, triggering alarm and concern with high arousal and low control over the situation. This aligns with fear rather than anger or sadness.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.65  0.6  -0.45],0.022360679774997918,False,True,Negative_High_Submissive,Neutral_High_Moderate,Negative_High_Submissive,0.7102816342831906,0.0
Riding coasters this weekend,afraid,"Customer :Good luck!
Agent :",joyful,joyful,afraid,"REASONING: The situation mentions riding roller coasters without explicit positive words like “excited” or “love,” so the dominant response is anxious anticipation/dread of an intimidating activity. This yields negative valence, high arousal, and low perceived control.

VAD_Estimate: [V: -0.64, A: +0.60, D: -0.43]
EMOTION: afraid",[-0.64  0.6  -0.43],0.0,False,True,Negative_High_Submissive,Positive_High_Dominant,Negative_High_Submissive,1.607109205996904,0.0
I went to take the trash out last night and there was a stray dog in my driveway.,afraid,"Customer :I went to take the trash out last night and there was a stray dog in my driveway.
Agent :",surprised,surprised,surprised,"REASONING: The situation is unexpected—finding a stray dog in the driveway—but the text does not indicate clear threat or positive excitement, so the dominant reaction is startled uncertainty. Mildly negative or neutral valence with heightened arousal and low control fits surprise.
VAD_Estimate: [V: -0.10, A: +0.60, D: -0.20]
EMOTION: surprised",[-0.1  0.6 -0.2],0.5869412236331676,False,False,Negative_High_Submissive,Neutral_High_Moderate,Neutral_High_Moderate,0.7102816342831906,0.7102816342831906
"I heard this strange crash noise in the garage. I thought it might have been an intruder, but it was a raccoon!",afraid,"Customer :Oh that is pretty terrifying! What caused it?
Agent :",surprised,surprised,surprised,"REASONING: The sudden crash is unexpected and arousing, and the reveal that it was only a raccoon creates a startle/relief response rather than sustained fear or joy. The valence is mixed/neutral, arousal is high, and control is low due to uncertainty.
VAD_Estimate: [V: 0.10, A: +0.70, D: -0.20]
EMOTION: surprised",[ 0.1  0.7 -0.2],0.7813449942247022,False,False,Negative_High_Submissive,Neutral_High_Moderate,Neutral_High_Moderate,0.7102816342831906,0.7102816342831906
I was at a scary maze and one of the people there actually scared me! It was super funny afterwords,afraid,"Customer :I was at a scary maze and one of the people there actually scared me! It was super funny afterwords
Agent :",joyful,joyful,afraid,"REASONING: The in-the-moment event is being startled in a scary maze, which is negative, high-arousal, and vulnerable; the “funny afterwards” is a later reflection, not the felt emotion during the event. The explicit “scared” confirms fear.
VAD_Estimate: [V: -0.64, A: +0.60, D: -0.43]
EMOTION: afraid",[-0.64  0.6  -0.43],0.0,False,True,Negative_High_Submissive,Positive_High_Dominant,Negative_High_Submissive,1.607109205996904,0.0
